bioguide_id,congress,chamber,stateCode,district,gender,committees
P000222,98,Senate,IL,,,
B000401,80,House of Representatives,TX,15.0,,
B000401,81,House of Representatives,TX,15.0,,
B000401,82,House of Representatives,TX,15.0,,
B000401,83,House of Representatives,TX,15.0,,
B000401,92,Senate,TX,,,
B000401,93,Senate,TX,,,
B000401,94,Senate,TX,,,
B000401,95,Senate,TX,,,
B000401,96,Senate,TX,,,
B000401,97,Senate,TX,,,
B000401,98,Senate,TX,,,
B000401,99,Senate,TX,,,
B000401,100,Senate,TX,,,
B000401,101,Senate,TX,,,
B000401,102,Senate,TX,,,
B000401,103,Senate,TX,,,
K000078,104,House of Representatives,NY,19.0,,
K000078,105,House of Representatives,NY,19.0,,
K000078,106,House of Representatives,NY,19.0,,
K000078,107,House of Representatives,NY,19.0,,
K000078,108,House of Representatives,NY,19.0,,
K000078,109,House of Representatives,NY,19.0,,
L000267,103,House of Representatives,NY,4.0,,
D000203,89,House of Representatives,TX,15.0,,
D000203,90,House of Representatives,TX,15.0,,
D000203,91,House of Representatives,TX,15.0,,
D000203,92,House of Representatives,TX,15.0,,
D000203,93,House of Representatives,TX,15.0,,
D000203,94,House of Representatives,TX,15.0,,
D000203,95,House of Representatives,TX,15.0,,
D000203,96,House of Representatives,TX,15.0,,
D000203,97,House of Representatives,TX,15.0,,
D000203,98,House of Representatives,TX,15.0,,
D000203,99,House of Representatives,TX,15.0,,
D000203,100,House of Representatives,TX,15.0,,
D000203,101,House of Representatives,TX,15.0,,
D000203,102,House of Representatives,TX,15.0,,
D000203,103,House of Representatives,TX,15.0,,
D000203,104,House of Representatives,TX,15.0,,
R000386,105,House of Representatives,CA,27.0,,
R000386,106,House of Representatives,CA,27.0,,
K000358,107,House of Representatives,MN,2.0,,
K000358,108,House of Representatives,MN,6.0,,
K000358,109,House of Representatives,MN,6.0,,
R000515,103,House of Representatives,IL,1.0,,
R000515,104,House of Representatives,IL,1.0,,
R000515,105,House of Representatives,IL,1.0,,
R000515,106,House of Representatives,IL,1.0,,
R000515,107,House of Representatives,IL,1.0,,
R000515,108,House of Representatives,IL,1.0,,
R000515,109,House of Representatives,IL,1.0,,
R000515,110,House of Representatives,IL,1.0,,
R000515,111,House of Representatives,IL,1.0,,
R000515,112,House of Representatives,IL,1.0,M,Committee on Energy and Commerce
R000515,113,House of Representatives,IL,1.0,M,Committee on Energy and Commerce
R000515,114,House of Representatives,IL,1.0,M,Committee on Energy and Commerce
R000515,115,House of Representatives,IL,1.0,M,Committee on Energy and Commerce
R000515,116,House of Representatives,IL,1.0,M,Committee on Energy and Commerce
R000515,117,House of Representatives,IL,1.0,M,Committee on Agriculture|Committee on Energy and Commerce
D000616,112,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Education and the Workforce|Committee on Oversight and Accountability
D000616,113,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Education and the Workforce|Committee on Oversight and Accountability
D000616,114,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Foreign Affairs|Committee on Oversight and Accountability
D000616,115,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Armed Services|Committee on Oversight and Accountability
D000616,116,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Armed Services
D000616,117,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Armed Services
D000616,118,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Armed Services
D000616,119,House of Representatives,TN,4.0,M,Committee on Agriculture|Committee on Armed Services
D000344,84,House of Representatives,MI,13.0,,
D000344,85,House of Representatives,MI,13.0,,
D000344,86,House of Representatives,MI,13.0,,
D000344,87,House of Representatives,MI,13.0,,
D000344,88,House of Representatives,MI,13.0,,
D000344,89,House of Representatives,MI,13.0,,
D000344,90,House of Representatives,MI,13.0,,
D000344,91,House of Representatives,MI,13.0,,
D000344,92,House of Representatives,MI,13.0,,
D000344,93,House of Representatives,MI,13.0,,
D000344,94,House of Representatives,MI,13.0,,
D000344,95,House of Representatives,MI,13.0,,
D000344,96,House of Representatives,MI,13.0,,
K000319,95,House of Representatives,PA,8.0,,
K000319,96,House of Representatives,PA,8.0,,
K000319,98,House of Representatives,PA,8.0,,
K000319,99,House of Representatives,PA,8.0,,
K000319,100,House of Representatives,PA,8.0,,
K000319,101,House of Representatives,PA,8.0,,
K000319,102,House of Representatives,PA,8.0,,
C001112,115,House of Representatives,CA,24.0,M,Committee on Armed Services|Committee on the Budget
C001112,116,House of Representatives,CA,24.0,M,Committee on Agriculture|Committee on Armed Services|Committee on Transportation and Infrastructure
C001112,117,House of Representatives,CA,24.0,M,Committee on Agriculture|Committee on Armed Services|Committee on Transportation and Infrastructure
C001112,118,House of Representatives,CA,24.0,M,Committee on Agriculture|Committee on Armed Services|Committee on Transportation and Infrastructure
