"member_id","gender","congress","thomas_id_list","thomas_num_list","official_name_list"
"H001083","F","116","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"H001084","F","117","[HSGO,HSII]","[00]","[""Committee on Natural Resources"",""Committee on Oversight and Accountability""]"
"H001085","F","116","[HSAS,HSFA,HSSM]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs"",""Committee on Small Business""]"
"H001085","F","117","[HSAS,HSFA,HSSM]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs"",""Committee on Small Business""]"
"H001085","F","118","[HLIG,HSAS]","[00]","[""Committee on Armed Services"",""Permanent Select Committee on Intelligence""]"
"H001085","F","119","[HLIG,HSAS]","[00]","[""Committee on Armed Services"",""Permanent Select Committee on Intelligence""]"
"H001086","F","117","[HSED,HSHM]","[00]","[""Committee on Education and the Workforce"",""Committee on Homeland Security""]"
"H001086","F","118","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001086","F","119","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001087","F","116","[HSAS,HSGO,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Oversight and Accountability"",""Committee on Science, Space, and Technology""]"
"H001088","M","116","[HSAG,HSSM]","[00]","[""Committee on Agriculture"",""Committee on Small Business""]"
"H001089","M","116","[SPAG,SSAS,SSGA,SSJU,SSSB]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Small Business and Entrepreneurship"",""Committee on the Judiciary"",""Special Committee on Aging""]"
"H001089","M","117","[SSAS,SSGA,SSJU,SSSB]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Small Business and Entrepreneurship"",""Committee on the Judiciary""]"
"H001089","M","118","[SSEG,SSGA,SSJU,SSSB]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Small Business and Entrepreneurship"",""Committee on the Judiciary""]"
"H001089","M","119","[SSGA,SSHR,SSJU,SSSB]","[00]","[""Committee on Health, Education, Labor, and Pensions"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Small Business and Entrepreneurship"",""Committee on the Judiciary""]"
"H001090","M","116","[HSAG,HSED]","[00]","[""Committee on Agriculture"",""Committee on Education and the Workforce""]"
"H001090","M","117","[HSAG,HSAP]","[00]","[""Committee on Agriculture"",""Committee on Appropriations""]"
"H001090","M","118","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001090","M","119","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001091","F","117","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"H001091","F","118","[HSAP,HSZS]","[00]","[""Committee on Appropriations"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"H001091","F","119","[HSAP,HSSO,HSZS]","[00]","[""Committee on Appropriations"",""Committee on Ethics"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"H001093","F","118","[HSBA,HSED,HSRU]","[00]","[""Committee on Education and the Workforce"",""Committee on Financial Services"",""Committee on Rules""]"
"H001093","F","119","[HSBU,HSIF,HSRU]","[00]","[""Committee on Energy and Commerce"",""Committee on Rules"",""Committee on the Budget""]"
"H001094","F","118","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"H001094","F","119","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"H001095","M","118","[HSII,HSJU,HSSM]","[00]","[""Committee on Natural Resources"",""Committee on Small Business"",""Committee on the Judiciary""]"
"H001095","M","119","[HSII,HSJU]","[00]","[""Committee on Natural Resources"",""Committee on the Judiciary""]"
"H001096","F","118","[HSFD,HSII,HSJU]","[00]","[""Committee on Natural Resources"",""Committee on the Judiciary"",""Select Subcommittee on the Weaponization of the Federal Government""]"
"H001096","F","119","[HSII,HSJU]","[00]","[""Committee on Natural Resources"",""Committee on the Judiciary""]"
"H001098","M","119","[HSAS,HSVR]","[00]","[""Committee on Armed Services"",""Committee on Veterans' Affairs""]"
"H001099","M","119","[HSBA,HSSY]","[00]","[""Committee on Financial Services"",""Committee on Science, Space, and Technology""]"
"H001100","M","119","[HSII,HSPW,HSSY]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"H001101","M","119","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"H001102","M","119","[HSAG,HSED,HSJU]","[00]","[""Committee on Agriculture"",""Committee on Education and the Workforce"",""Committee on the Judiciary""]"
"H001103","M","119","[HSHM,HSII]","[00]","[""Committee on Homeland Security"",""Committee on Natural Resources""]"
"I000024","M","112","[SSAS,SSEV,SSFR]","[00]","[""Committee on Armed Services"",""Committee on Environment and Public Works"",""Committee on Foreign Relations""]"
"I000024","M","113","[SLIN,SSAS,SSEV]","[00]","[""Committee on Armed Services"",""Committee on Environment and Public Works"",""Select Committee on Intelligence""]"
"I000024","M","114","[SSAS,SSEV]","[00]","[""Committee on Armed Services"",""Committee on Environment and Public Works""]"
"I000024","M","115","[SLIN,SSAS,SSCM,SSEV,SSSB]","[00]","[""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Small Business and Entrepreneurship"",""Select Committee on Intelligence""]"
"I000024","M","116","[SLIN,SSAS,SSEV,SSSB]","[00]","[""Committee on Armed Services"",""Committee on Environment and Public Works"",""Committee on Small Business and Entrepreneurship"",""Select Committee on Intelligence""]"
"I000024","M","117","[SLIN,SSAS,SSEV,SSSB]","[00]","[""Committee on Armed Services"",""Committee on Environment and Public Works"",""Committee on Small Business and Entrepreneurship"",""Select Committee on Intelligence""]"
"I000025","M","112","[SLIA,SSAP,SSCM,SSRA]","[00]","[""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Indian Affairs"",""Committee on Rules and Administration""]"
"I000055","M","112","[SLET,SSCM,SSFR,SSHR,SSVA]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Veterans' Affairs"",""Select Committee on Ethics""]"
"I000055","M","113","[SLET,SSFI,SSHR,SSVA]","[00]","[""Committee on Finance"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Veterans' Affairs"",""Select Committee on Ethics""]"
"I000055","M","114","[SLET,SSFI,SSFR,SSHR,SSVA]","[00]","[""Committee on Finance"",""Committee on Foreign Relations"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Veterans' Affairs"",""Select Committee on Ethics""]"
"I000055","M","115","[SLET,SSFI,SSFR,SSHR,SSVA]","[00]","[""Committee on Finance"",""Committee on Foreign Relations"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Veterans' Affairs"",""Select Committee on Ethics""]"
"I000055","M","116","[SLET,SSFI,SSFR,SSHR,SSVA]","[00]","[""Committee on Finance"",""Committee on Foreign Relations"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Veterans' Affairs"",""Select Committee on Ethics""]"
"I000056","M","112","[HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary""]"
"I000056","M","113","[HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary""]"
"I000056","M","114","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"I000056","M","117","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"I000056","M","118","[HSFA,HSFD,HSJU,HSSY]","[00]","[""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology"",""Committee on the Judiciary"",""Select Subcommittee on the Weaponization of the Federal Government""]"
"I000056","M","119","[HSFA,HSJU,HSSY]","[00]","[""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology"",""Committee on the Judiciary""]"
"I000057","M","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"I000058","M","118","[HSHM,HSJU,HSSO]","[00]","[""Committee on Ethics"",""Committee on Homeland Security"",""Committee on the Judiciary""]"
"I000058","M","119","[HSAP,HSSO]","[00]","[""Committee on Appropriations"",""Committee on Ethics""]"
"J000020","M","117","[HSAG,HSBU]","[00]","[""Committee on Agriculture"",""Committee on the Budget""]"
"J000032","F","112","[HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Judiciary""]"
"J000032","F","113","[HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Judiciary""]"
"J000032","F","114","[HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Judiciary""]"
"J000032","F","115","[HSBU,HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Budget"",""Committee on the Judiciary""]"
"J000032","F","116","[HSBU,HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Budget"",""Committee on the Judiciary""]"
"J000032","F","117","[HSBU,HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Budget"",""Committee on the Judiciary""]"
"J000032","F","118","[HSBU,HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Budget"",""Committee on the Judiciary""]"
"J000126","F","112","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"J000126","F","113","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"J000126","F","114","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"J000126","F","115","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"J000126","F","116","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"J000126","F","117","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"J000174","M","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"J000174","M","113","[HSWM,JSTX]","[00]","[""Committee on Ways and Means"",""Joint Committee on Taxation""]"
"J000174","M","114","[HSWM,JSTX]","[00]","[""Committee on Ways and Means"",""Joint Committee on Taxation""]"
"J000177","M","112","[SLIA,SSAP,SSBK,SSEG]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"J000177","M","113","[SLIA,SSAP,SSBK,SSEG]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"J000255","M","112","[HSAS,HSBA]","[00]","[""Committee on Armed Services"",""Committee on Financial Services""]"
"J000255","M","113","[HSAS]","[00]","[""Committee on Armed Services""]"
"J000255","M","114","[HSAS]","[00]","[""Committee on Armed Services""]"
"J000255","M","115","[HSAS]","[00]","[""Committee on Armed Services""]"
"J000285","M","112","[HSAG,HSPW]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure""]"
"J000288","M","112","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"J000288","M","113","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"J000288","M","114","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"J000288","M","115","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"J000288","M","116","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"J000288","M","117","[HSGO,HSJU,HSPW]","[00]","[""Committee on Oversight and Accountability"",""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"J000288","M","118","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"J000288","M","119","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"J000289","M","112","[HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary""]"
"J000289","M","113","[HLZI,HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary"",""Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi""]"
"J000289","M","114","[HLZI,HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary"",""Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi""]"
"J000289","M","115","[HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary""]"
"J000289","M","116","[HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary""]"
"J000289","M","117","[HSGO,HSJU,HSVC]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary"",""Select Subcommittee on the Coronavirus Pandemic""]"
"J000289","M","118","[HSFD,HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary"",""Select Subcommittee on the Weaponization of the Federal Government""]"
"J000289","M","119","[HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Judiciary""]"
"J000290","F","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"J000290","F","113","[HSWM]","[00]","[""Committee on Ways and Means""]"
"J000290","F","114","[HSWM]","[00]","[""Committee on Ways and Means""]"
"J000291","M","112","[SLIA,SSAF,SSBK,SSEV,SSVA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Environment and Public Works"",""Committee on Indian Affairs"",""Committee on Veterans' Affairs""]"
"J000291","M","113","[SSAF,SSAP,SSBK,SSVA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Veterans' Affairs""]"
"J000292","M","112","[HSFA,HSII,HSVR]","[00]","[""Committee on Foreign Affairs"",""Committee on Natural Resources"",""Committee on Veterans' Affairs""]"
"J000292","M","113","[HSIF,HSSY]","[00]","[""Committee on Energy and Commerce"",""Committee on Science, Space, and Technology""]"
"J000292","M","114","[HSBU,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on the Budget""]"
"J000292","M","115","[HSBU,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on the Budget""]"
"J000292","M","116","[HSBU,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on the Budget""]"
"J000292","M","117","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"J000293","M","112","[SPAG,SSAP,SSBU,SSGA]","[00]","[""Committee on Appropriations"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget"",""Special Committee on Aging""]"
"J000293","M","113","[SSBU,SSCM,SSFR,SSGA,SSSB]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Small Business and Entrepreneurship"",""Committee on the Budget""]"
"J000293","M","114","[SSBU,SSCM,SSFR,SSGA]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget""]"
"J000293","M","115","[SSBU,SSCM,SSFR,SSGA]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget""]"
"J000293","M","116","[SSBU,SSCM,SSFR,SSGA]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget""]"
"J000293","M","117","[SSBU,SSCM,SSFR,SSGA]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget""]"
"J000293","M","118","[SSBU,SSFI,SSGA]","[00]","[""Committee on Finance"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget""]"
"J000293","M","119","[SPAG,SSBU,SSFI,SSGA]","[00]","[""Committee on Finance"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget"",""Special Committee on Aging""]"
"J000294","M","113","[HSBU,HSJU]","[00]","[""Committee on the Budget"",""Committee on the Judiciary""]"
"J000294","M","114","[HSED,HSJU]","[00]","[""Committee on Education and the Workforce"",""Committee on the Judiciary""]"
"J000294","M","115","[HSBU,HSJU]","[00]","[""Committee on the Budget"",""Committee on the Judiciary""]"
"J000294","M","116","[HSBU,HSJU]","[00]","[""Committee on the Budget"",""Committee on the Judiciary""]"
"J000294","M","117","[HSBU,HSJU]","[00]","[""Committee on the Budget"",""Committee on the Judiciary""]"
"J000295","M","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"J000295","M","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"J000295","M","115","[HSAP]","[00]","[""Committee on Appropriations""]"
"J000295","M","116","[HSAP]","[00]","[""Committee on Appropriations""]"
"J000295","M","117","[HSAP,HSMH,HSSO]","[00]","[""Committee on Appropriations"",""Committee on Ethics"",""Select Committee on the Modernization of Congress""]"
"J000295","M","118","[HSAP,HSSO]","[00]","[""Committee on Appropriations"",""Committee on Ethics""]"
"J000295","M","119","[HSAP]","[00]","[""Committee on Appropriations""]"
"J000296","M","113","[HSPW,HSVR]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on Veterans' Affairs""]"
"J000296","M","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"J000297","M","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"J000298","F","115","[HSBU,HSJU]","[00]","[""Committee on the Budget"",""Committee on the Judiciary""]"
"J000298","F","116","[HSBU,HSED,HSJU]","[00]","[""Committee on Education and the Workforce"",""Committee on the Budget"",""Committee on the Judiciary""]"
"J000298","F","117","[HSBU,HSED,HSEF,HSJU]","[00]","[""Committee on Education and the Workforce"",""Committee on the Budget"",""Committee on the Judiciary"",""Select Committee on Economic Disparity and Fairness in Growth""]"
"J000298","F","118","[HSED,HSJU]","[00]","[""Committee on Education and the Workforce"",""Committee on the Judiciary""]"
"J000298","F","119","[HSBU,HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Budget"",""Committee on the Judiciary""]"
"J000299","M","115","[HSII,HSJU]","[00]","[""Committee on Natural Resources"",""Committee on the Judiciary""]"
"J000299","M","116","[HSII,HSJU]","[00]","[""Committee on Natural Resources"",""Committee on the Judiciary""]"
"J000299","M","117","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"J000300","M","115","[SPAG,SSBK,SSGA,SSHR]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Homeland Security and Governmental Affairs"",""Special Committee on Aging""]"
"J000300","M","116","[SPAG,SSAS,SSBK,SSHR]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"J000301","M","116","[HSAG,HSED]","[00]","[""Committee on Agriculture"",""Committee on Education and the Workforce""]"
"J000301","M","117","[HSAG,HSPW]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure""]"
"J000301","M","118","[HSAG,HSPW,HSZS]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"J000301","M","119","[HSAG,HSPW,HSZS]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"J000302","M","116","[HSHM,HSSM]","[00]","[""Committee on Homeland Security"",""Committee on Small Business""]"
"J000302","M","117","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"J000302","M","118","[HSIF,HSVC]","[00]","[""Committee on Energy and Commerce"",""Select Subcommittee on the Coronavirus Pandemic""]"
"J000302","M","119","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"J000304","M","117","[HSAS,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs""]"
"J000304","M","118","[HSAG,HSAS,HSFA,HSVC]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Committee on Foreign Affairs"",""Select Subcommittee on the Coronavirus Pandemic""]"
"J000304","M","119","[HLIG,HSAG,HSAS,HSFA]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Committee on Foreign Affairs"",""Permanent Select Committee on Intelligence""]"
"J000305","F","117","[HSAS,HSEF,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs"",""Select Committee on Economic Disparity and Fairness in Growth""]"
"J000305","F","118","[HSAS,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs""]"
"J000305","F","119","[HSAS,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs""]"
"J000306","M","117","[HSED,HSJU,HSSO]","[00]","[""Committee on Education and the Workforce"",""Committee on Ethics"",""Committee on the Judiciary""]"
"J000307","M","118","[HSFA,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on Foreign Affairs""]"
"J000307","M","119","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"J000308","M","118","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"J000309","M","118","[HSAG,HSFA]","[00]","[""Committee on Agriculture"",""Committee on Foreign Affairs""]"
"J000309","M","119","[HSAG,HSFA]","[00]","[""Committee on Agriculture"",""Committee on Foreign Affairs""]"
"J000310","F","119","[HSFA,HSHA,HSHM,JSLC]","[00]","[""Committee on Foreign Affairs"",""Committee on Homeland Security"",""Committee on House Administration"",""Joint Committee on the Library""]"
"J000311","M","119","[HSGO,HSRU,HSSM]","[00]","[""Committee on Oversight and Accountability"",""Committee on Rules"",""Committee on Small Business""]"
"J000312","M","119","[SPAG,SSAF,SSEG,SSSB]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Energy and Natural Resources"",""Committee on Small Business and Entrepreneurship"",""Special Committee on Aging""]"
"K000009","F","112","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"K000009","F","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"K000009","F","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"K000009","F","115","[HSAP]","[00]","[""Committee on Appropriations""]"
"K000009","F","116","[HSAP]","[00]","[""Committee on Appropriations""]"
"K000009","F","117","[HSAP,HSEF,HSVR]","[00]","[""Committee on Appropriations"",""Committee on Veterans' Affairs"",""Select Committee on Economic Disparity and Fairness in Growth""]"
"K000009","F","118","[HSAP]","[00]","[""Committee on Appropriations""]"
"K000009","F","119","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"K000148","M","112","[JSDF,SSCM,SSFI,SSFR,SSSB]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Finance"",""Committee on Foreign Relations"",""Committee on Small Business and Entrepreneurship"",""Joint Select Committee on Deficit Reduction""]"
"K000172","M","112","[HSED,HSII]","[00]","[""Committee on Education and the Workforce"",""Committee on Natural Resources""]"
"K000188","M","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"K000188","M","113","[HSWM]","[00]","[""Committee on Ways and Means""]"
"K000188","M","114","[HSWM]","[00]","[""Committee on Ways and Means""]"
"K000188","M","115","[HSWM]","[00]","[""Committee on Ways and Means""]"
"K000188","M","116","[HSWM]","[00]","[""Committee on Ways and Means""]"
"K000188","M","117","[HSWM]","[00]","[""Committee on Ways and Means""]"
"K000210","M","112","[HLIG,HSBA,HSHM]","[00]","[""Committee on Financial Services"",""Committee on Homeland Security"",""Permanent Select Committee on Intelligence""]"
"K000210","M","113","[HLIG,HSBA,HSHM]","[00]","[""Committee on Financial Services"",""Committee on Homeland Security"",""Permanent Select Committee on Intelligence""]"
"K000210","M","114","[HLIG,HSBA,HSHM]","[00]","[""Committee on Financial Services"",""Committee on Homeland Security"",""Permanent Select Committee on Intelligence""]"
"K000210","M","115","[HLIG,HSBA,HSHM]","[00]","[""Committee on Financial Services"",""Committee on Homeland Security"",""Permanent Select Committee on Intelligence""]"
"K000210","M","116","[HSBA,HSHM]","[00]","[""Committee on Financial Services"",""Committee on Homeland Security""]"
"K000220","M","112","[HSAP]","[00]","[""Committee on Appropriations""]"
"K000220","M","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"K000305","M","112","[SPAG,SSAP,SSBK,SSJU]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on the Judiciary"",""Special Committee on Aging""]"
"K000336","M","112","[HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability""]"
"K000352","M","112","[JSDF,SSFI,SSJU]","[00]","[""Committee on Finance"",""Committee on the Judiciary"",""Joint Select Committee on Deficit Reduction""]"
"K000360","M","112","[SPAG,SSAP,SSBK,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"K000360","M","113","[SPAG,SSAP,SSBK,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"K000360","M","114","[SPAG,SSAP,SSBK,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"K000362","M","112","[HSAG,HSJU,HSSM]","[00]","[""Committee on Agriculture"",""Committee on Small Business"",""Committee on the Judiciary""]"
"K000362","M","113","[HSAG,HSJU,HSSM]","[00]","[""Committee on Agriculture"",""Committee on Small Business"",""Committee on the Judiciary""]"
"K000362","M","114","[HSAG,HSJU,HSSM]","[00]","[""Committee on Agriculture"",""Committee on Small Business"",""Committee on the Judiciary""]"
"K000362","M","115","[HSAG,HSJU,HSSM]","[00]","[""Committee on Agriculture"",""Committee on Small Business"",""Committee on the Judiciary""]"
"K000363","M","112","[HSAS,HSED]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce""]"
"K000363","M","113","[HSAS,HSED]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce""]"
"K000363","M","114","[HSAS,HSED]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce""]"
