"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Transportation And Public Works",116,"Committee on Foreign Relations","Republican",0,0.341843931859801,2.5664,4.4262,4.8004,0.21762062240312,0.375324344950394,0.407055032646485,"prof"
"Transportation And Public Works",116,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.370473393253313,0.5959,1.4357,1.3033,0.178686017571741,0.430507661399142,0.390806321029116,"dom"
"Transportation And Public Works",116,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.338634590605818,0.6204,1.945,1.5589,0.150425526756056,0.471595179788085,0.377979293455859,"dom"
"Transportation And Public Works",116,"Committee on Homeland Security","Democratic",0,0.287621768396151,5.8976,9.1771,11.4067,0.222707258679677,0.346548898472135,0.430743842848188,"prof"
"Transportation And Public Works",116,"Committee on Homeland Security","Republican",0,0.373849353999687,1.7973,3.5737,3.6519,0.199193164060335,0.396069999667513,0.404736836272152,"prof"
"Transportation And Public Works",116,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.340428072930784,1.0918,1.6486,2.0681,0.227056254549236,0.342851200998232,0.430092544452532,"prof"
"Transportation And Public Works",116,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.196605423597648,0.4918,1.7704,1.5478,0.129081364829396,0.464671916010499,0.406246719160105,"dom"
"Transportation And Public Works",116,"Committee on House Administration","Democratic",0,0.218520607722818,1.3127,4.8366,4.3591,0.124919112329184,0.460260363138061,0.414820524532755,"dom"
"Transportation And Public Works",116,"Committee on Indian Affairs","Democratic",0,0.376773872704004,2.6649,4.4968,5.0817,0.217660127088881,0.367283597693451,0.415056275217668,"prof"
"Transportation And Public Works",116,"Committee on Indian Affairs","Republican",0,0.257518808234298,2.6894,7.9061,7.0873,0.152091297758274,0.447106793041826,0.4008019091999,"dom"
"Transportation And Public Works",116,"Committee on Natural Resources","Democratic",0,0.275323098053473,4.9771,11.0791,11.716,0.179211585686406,0.3989277046831,0.421860709630494,"prof"
"Transportation And Public Works",116,"Committee on Natural Resources","Republican",0,0.320375286053991,1.5686,3.0587,3.5135,0.19268376572327,0.375724744496855,0.431591489779874,"prof"
"Transportation And Public Works",116,"Committee on Oversight and Accountability","Democratic",0,0.292537717692601,2.8856,4.4055,5.7729,0.220881812614819,0.337224433557869,0.441893753827312,"prof"
"Transportation And Public Works",116,"Committee on Oversight and Accountability","Republican",0,0.201851182633042,3.0993,7.5212,7.9204,0.167160170218274,0.405654525939949,0.427185303841777,"prof"
"Transportation And Public Works",116,"Committee on Rules","Democratic",0,0.0867054603694651,1.1869,3.3268,3.9974,0.139453184664732,0.390877794879628,0.46966902045564,"prof"
"Transportation And Public Works",116,"Committee on Rules","Republican",0,0.163624346519675,0.367,1.6712,1.376,0.107492238298869,0.489485091675942,0.403022670025189,"dom"
"Transportation And Public Works",116,"Committee on Rules and Administration","Democratic",0,0.287865164027247,1.0258,1.7612,2.0701,0.21119598114101,0.362603199439995,0.426200819418995,"prof"
"Transportation And Public Works",116,"Committee on Science, Space, and Technology","Democratic",0,0.349156379236556,1.4357,2.886,2.7715,0.202405120397,0.406868550160717,0.390726329442283,"dom"
"Transportation And Public Works",116,"Committee on Small Business","Democratic",0,0.515905331545614,1.7721,2.4754,2.6831,0.255692147865986,0.35716965342106,0.387138198712954,"prof"
"Transportation And Public Works",116,"Committee on Small Business","Republican",0,0.293025603096106,0.5636,1.8596,1.5645,0.141334603907014,0.466333976979211,0.392331419113775,"dom"
"Transportation And Public Works",116,"Committee on Small Business and Entrepreneurship","Republican",0,0.219668200105708,0.5574,1.6742,1.6154,0.144892123732779,0.435196256823499,0.419911619443722,"dom"
"Transportation And Public Works",116,"Committee on Transportation and Infrastructure","Democratic",0,0.278474154799713,4.7379,11.2862,12.1703,0.168044008739324,0.400299350225577,0.431656641035099,"prof"
"Transportation And Public Works",116,"Committee on Transportation and Infrastructure","Republican",0,0.273664105550142,1.8366,5.2812,5.1522,0.149682151589242,0.43041564792176,0.419902200488998,"dom"
"Transportation And Public Works",116,"Committee on Veterans' Affairs","Democratic",0,0.198279789627701,1.4726,5.2285,4.605,0.130248273056138,0.462449474177656,0.407302252766206,"dom"
"Transportation And Public Works",116,"Committee on Ways and Means","Democratic",0,0.229302895108588,6.3148,12.8862,14.7072,0.186232238809491,0.380031968668346,0.433735792522163,"prof"
"Transportation And Public Works",116,"Committee on Ways and Means","Republican",0,0.225527440743922,1.6236,5.0847,4.635,0.143132950728624,0.448255798577134,0.408611250694242,"dom"
"Transportation And Public Works",116,"Committee on the Budget","Democratic",0,0.169812807262948,8.4147,13.3316,17.5431,0.21417227038336,0.339317983985502,0.446509745631137,"prof"
"Transportation And Public Works",116,"Committee on the Budget","Independent",0,0.339029044776378,0.6188,1.4476,1.403,0.178359370496339,0.417247939124921,0.40439269037874,"dom"
"Transportation And Public Works",116,"Committee on the Budget","Republican",0,0.178092512235185,4.3036,13.181,13.2405,0.140067892374638,0.428997790080423,0.430934317544939,"prof"
"Transportation And Public Works",116,"Committee on the Judiciary","Democratic",0,0.211401533665217,3.191,6.8256,7.3502,0.183741391620794,0.3930257733146,0.423232835064606,"prof"
"Transportation And Public Works",116,"Committee on the Judiciary","Republican",0,0.216423458494352,1.9791,5.4566,5.7217,0.150417255688814,0.414717193366471,0.434865550944716,"prof"
"Transportation And Public Works",116,"Joint Committee on Taxation","Republican",0,0.274153036810442,0.5581,1.7133,1.4684,0.149232579282315,0.45812610300016,0.392641317717525,"dom"
"Transportation And Public Works",116,"Joint Committee on the Library","Republican",0,0.190539535122602,0.5229,1.3847,1.527,0.152244802888255,0.403161940255052,0.444593256856694,"prof"
"Transportation And Public Works",116,"Joint Economic Committee","Democratic",0,0.421228227042382,1.6391,2.7356,3.0116,0.221910834924116,0.370361344651585,0.407727820424299,"prof"
"Transportation And Public Works",116,"Joint Economic Committee","Republican",0,0.267318354826236,3.8749,10.0844,9.893,0.162453935259912,0.422785224066442,0.414760840673646,"dom"
"Transportation And Public Works",116,"Permanent Select Committee on Intelligence","Democratic",0,0.269335072282825,6.1927,13.2974,14.4179,0.182632417128701,0.392161141913413,0.425206440957886,"prof"
"Transportation And Public Works",116,"Permanent Select Committee on Intelligence","Republican",0,0.294747857236251,3.6127,10.0752,9.3713,0.156670656397447,0.436927560366361,0.406401783236192,"dom"
"Transportation And Public Works",116,"Select Committee on Ethics","Democratic",0,0.318472907770436,1.6008,3.1419,3.2417,0.200490957366865,0.393504834427133,0.406004208206002,"prof"
"Transportation And Public Works",116,"Select Committee on Ethics","Republican",0,0.274153036810442,0.5581,1.7133,1.4684,0.149232579282315,0.45812610300016,0.392641317717525,"dom"
"Transportation And Public Works",116,"Select Committee on Intelligence","Democratic",0,0.239163998691183,2.6285,8.2594,7.7663,0.140906605482948,0.442763559948966,0.416329834568087,"dom"
"Transportation And Public Works",116,"Select Committee on Intelligence","Independent",0,0.249849762089454,0.5473,1.6671,1.5596,0.145018547959724,0.441732909379968,0.413248542660307,"dom"
"Transportation And Public Works",116,"Select Committee on Intelligence","Republican",0,0.216417064118638,1.5275,4.9026,4.348,0.141722567057274,0.454866813260222,0.403410619682504,"dom"
"Transportation And Public Works",116,"Select Committee on the Climate Crisis","Republican",0,0.312671478429878,0.7487,1.4094,1.4723,0.20623071837814,0.38822168356104,0.40554759806082,"prof"
"Transportation And Public Works",116,"Special Committee on Aging","Democratic",0,0.240732576226356,2.7213,8.261,7.8167,0.144757699877653,0.439438267992978,0.415804032129369,"dom"
"Transportation And Public Works",116,"Special Committee on Aging","Independent",0,0.331624809096524,0.592,1.6108,1.4201,0.16340500703856,0.444616191448839,0.3919788015126,"dom"
"Transportation And Public Works",116,"Special Committee on Aging","Republican",0,0.208134876244707,2.6728,7.7514,7.8552,0.146219241331772,0.424051117651564,0.429729641016663,"prof"
"Transportation And Public Works",116,"United States Senate Caucus on International Narcotics Control","Democratic",0,0.452248186989794,1.7358,2.967,3.1052,0.222310450819672,0.37999487704918,0.397694672131148,"prof"
"Transportation And Public Works",116,"United States Senate Caucus on International Narcotics Control","Republican",0,0.262549615798227,1.1411,3.4593,3.0933,0.148316154775986,0.44962761740125,0.402056227822764,"dom"
"Transportation And Public Works",116,NA,"Independent",0,0.193130384070757,0.5576,1.7585,1.6347,0.141135972461274,0.445099726637643,0.413764300901083,"dom"
"Transportation And Public Works",116,NA,"Republican",0,0.334159712115088,4.3605,12.4359,10.5925,0.159206831964774,0.454048903022757,0.386744265012469,"dom"
"Transportation And Public Works",117,"Committee on Agriculture","Democratic",0,0.0761259039780154,7.2817,15.9696,19.7997,0.169141251074307,0.370946087198904,0.459912661726789,"prof"
"Transportation And Public Works",117,"Committee on Agriculture","Republican",0,0.0537558902832898,8.9275,40.9511,36.1023,0.103831199719938,0.476281360162548,0.419887440117514,"dom"
"Transportation And Public Works",117,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.0804516227546508,2.3858,8.3181,8.7232,0.122807830298912,0.428169927575397,0.44902224212569,"prof"
"Transportation And Public Works",117,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.0638064995736854,2.0385,19.7583,13.9957,0.0569532723335894,0.552023468603758,0.391023259062653,"dom"
"Transportation And Public Works",117,"Committee on Appropriations","Democratic",1,0.0387274145864104,9.9136,45.1144,39.0245,0.105404959995747,0.479672523324739,0.414922516679514,"dom"
"Transportation And Public Works",117,"Committee on Appropriations","Republican",0,0.0518614880036328,4.9404,28.2382,24.0535,0.0863221863255061,0.493397935773805,0.420279877900689,"dom"
"Transportation And Public Works",117,"Committee on Armed Services","Democratic",0,0.0381434948481198,14.8159,54.5791,53.7151,0.120346746530138,0.443335680825537,0.436317572644324,"dom"
"Transportation And Public Works",117,"Committee on Armed Services","Independent",0,0.0303518402168219,0.9192,2.0839,2.7566,0.159591645398198,0.361807038561036,0.478601316040766,"prof"
"Transportation And Public Works",117,"Committee on Armed Services","Republican",0,0.0380691921328801,14.5291,57.3708,53.2636,0.116080966096346,0.458366856152153,0.425552177751501,"dom"
"Transportation And Public Works",117,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.123514712088774,2.2992,6.3329,7.0933,0.14620931741005,0.402717895888181,0.451072786701769,"prof"
"Transportation And Public Works",117,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.0325825560071588,2.3273,7.1397,7.6134,0.136255591203953,0.41800543312803,0.445738975668017,"prof"
"Transportation And Public Works",117,"Committee on Commerce, Science, and Transportation","Democratic",0,0.0372342007451958,0.5961,6.1941,4.37,0.0534130212720202,0.555016935180373,0.391570043547607,"dom"
"Transportation And Public Works",117,"Committee on Commerce, Science, and Transportation","Republican",0,0.0382876082609535,3.1317,13.4516,12.4337,0.10792638797946,0.463576524106558,0.428497087913982,"dom"
"Transportation And Public Works",117,"Committee on Education and the Workforce","Democratic",0,0.048144776765125,5.7882,18.3313,19.4104,0.132970670734369,0.421119736089447,0.445909593176185,"prof"
"Transportation And Public Works",117,"Committee on Education and the Workforce","Republican",0,0.0292296840627245,3.2419,12.4614,11.989,0.117068643630179,0.449995124998646,0.432936231371175,"dom"
"Transportation And Public Works",117,"Committee on Energy and Commerce","Democratic",0,0.0885898118464706,3.5379,7.6353,9.556,0.170672288366169,0.368335488103738,0.460992223530093,"prof"
"Transportation And Public Works",117,"Committee on Energy and Commerce","Republican",0,0.0307042031470744,6.1293,22.8488,21.0543,0.122506615713018,0.456680071313789,0.420813312973193,"dom"
"Transportation And Public Works",117,"Committee on Energy and Natural Resources","Democratic",0,0.0346797861308296,0.7546,2.1372,2.608,0.137204989272337,0.388595948943598,0.474199061784065,"prof"
"Transportation And Public Works",117,"Committee on Energy and Natural Resources","Republican",0,0.0345844948906404,1.1483,4.8105,4.6126,0.108623266549369,0.455048527158182,0.436328206292449,"dom"
"Transportation And Public Works",117,"Committee on Environment and Public Works","Republican",0,0.0374787107216637,0.8595,2.1288,2.638,0.152764694381743,0.378365888772373,0.468869416845884,"prof"
"Transportation And Public Works",117,"Committee on Ethics","Democratic",0,0.275560482869974,0.5428,1.9512,1.6815,0.129996407615854,0.467297329661118,0.402706262723027,"dom"
"Transportation And Public Works",117,"Committee on Ethics","Republican",0,0.0349435238867835,0.2769,2.7602,2.1632,0.0532469280618426,0.530777070553622,0.415976001384535,"dom"
"Transportation And Public Works",117,"Committee on Finance","Democratic",0,0.11139884654491,1.2385,3.6823,4.0981,0.137322733371032,0.408287041656965,0.454390224972003,"prof"
"Transportation And Public Works",117,"Committee on Finance","Republican",0,0.0316420821666187,1.529,7.5843,6.6453,0.0970263855926288,0.481280062949754,0.421693551457617,"dom"
"Transportation And Public Works",117,"Committee on Financial Services","Democratic",0,0.0286446232871638,13.5105,30.3426,35.2448,0.170807315997011,0.383608161531469,0.445584522471519,"prof"
"Transportation And Public Works",117,"Committee on Financial Services","Republican",0,0.0294139266990261,9.3321,30.926,32.4083,0.128423865775654,0.425588717756762,0.445987416467583,"prof"
"Transportation And Public Works",117,"Committee on Foreign Affairs","Democratic",0,0.0309576641889658,7.6461,20.0103,22.2568,0.153187934253865,0.400901965812651,0.445910099933484,"prof"
"Transportation And Public Works",117,"Committee on Foreign Affairs","Republican",0,0.062498026906529,8.9207,38.756,35.2567,0.107564624144193,0.46731473688526,0.425120638970547,"dom"
"Transportation And Public Works",117,"Committee on Foreign Relations","Democratic",0,0.22050596511565,0.5172,1.2721,1.3906,0.162646624107676,0.400044026541715,0.437309349350609,"prof"
